642,"以下是一个github上的tensorflow下的一个issue, 标题是(Update `googletest` used by XLA and Tensorflow from the 2022/6/30 version to the 2025/3/21 version. This:)， 内容是 (Update `googletest` used by XLA and Tensorflow from the 2022/6/30 version to the 2025/3/21 version. This:  makes the internal build and the OSS build of OpenXLA use the same googletest version and thus be consistent.  unlocks a bunch of planned improvements (enforcing that a test program has at least one test case, simplifying copybara setup, etc).)请根据以上内容标注这个issue,                用一句简短的话描述这个issue类型是bug报告还是其它类型（例如用户提出需求，请教问题等），设计的模型或者主要对象是什么，由于什么问题出现了什么bug，需要什么帮助。你的回答只需要包含这个句子，不需要包含其他内容",yi,copybara-service[bot],Update `googletest` used by XLA and Tensorflow from the 2022/6/30 version to the 2025/3/21 version. This:,"Update `googletest` used by XLA and Tensorflow from the 2022/6/30 version to the 2025/3/21 version. This:  makes the internal build and the OSS build of OpenXLA use the same googletest version and thus be consistent.  unlocks a bunch of planned improvements (enforcing that a test program has at least one test case, simplifying copybara setup, etc).",2025-03-26T23:24:30Z,,open,0,0,https://github.com/tensorflow/tensorflow/issues/90082
489,"以下是一个github上的tensorflow下的一个issue, 标题是([HLO Test Coverage] Add XLA Builder lit tests for uncovered APIs used by tf2xla)， 内容是 ([HLO Test Coverage] Add XLA Builder lit tests for uncovered APIs used by tf2xla Other minor additions:  HLO Translate for Cosine / Sine / ResultAccuracyMode Tolerance  Dynamic conv custom call tests  IsConstant visitor test)请根据以上内容标注这个issue,                用一句简短的话描述这个issue类型是bug报告还是其它类型（例如用户提出需求，请教问题等），设计的模型或者主要对象是什么，由于什么问题出现了什么bug，需要什么帮助。你的回答只需要包含这个句子，不需要包含其他内容",rag,copybara-service[bot],[HLO Test Coverage] Add XLA Builder lit tests for uncovered APIs used by tf2xla,[HLO Test Coverage] Add XLA Builder lit tests for uncovered APIs used by tf2xla Other minor additions:  HLO Translate for Cosine / Sine / ResultAccuracyMode Tolerance  Dynamic conv custom call tests  IsConstant visitor test,2025-03-26T18:14:52Z,,open,0,0,https://github.com/tensorflow/tensorflow/issues/90072
608,"以下是一个github上的tensorflow下的一个issue, 标题是(Update OpenXLA's `googletest` from the 2022/6/30 version to the 2025/3/21 version. This:)， 内容是 (Update OpenXLA's `googletest` from the 2022/6/30 version to the 2025/3/21 version. This:  makes the internal build and the OSS build of OpenXLA use the same googletest version and thus be consistent.  unlocks a bunch of planned improvements (enforcing that a test program has at least one test case, simplifying copybara setup, etc).)请根据以上内容标注这个issue,                用一句简短的话描述这个issue类型是bug报告还是其它类型（例如用户提出需求，请教问题等），设计的模型或者主要对象是什么，由于什么问题出现了什么bug，需要什么帮助。你的回答只需要包含这个句子，不需要包含其他内容",yi,copybara-service[bot],Update OpenXLA's `googletest` from the 2022/6/30 version to the 2025/3/21 version. This:,"Update OpenXLA's `googletest` from the 2022/6/30 version to the 2025/3/21 version. This:  makes the internal build and the OSS build of OpenXLA use the same googletest version and thus be consistent.  unlocks a bunch of planned improvements (enforcing that a test program has at least one test case, simplifying copybara setup, etc).",2025-03-26T17:29:33Z,,open,0,0,https://github.com/tensorflow/tensorflow/issues/90069
387,"以下是一个github上的tensorflow下的一个issue, 标题是([XLA] Reorder GEMMA2 benchmark from nightly build script due to temp failure)， 内容是 ([XLA] Reorder GEMMA2 benchmark from nightly build script due to temp failure This has been causing build errors for a while.)请根据以上内容标注这个issue,                用一句简短的话描述这个issue类型是bug报告还是其它类型（例如用户提出需求，请教问题等），设计的模型或者主要对象是什么，由于什么问题出现了什么bug，需要什么帮助。你的回答只需要包含这个句子，不需要包含其他内容",gemma,copybara-service[bot],[XLA] Reorder GEMMA2 benchmark from nightly build script due to temp failure,[XLA] Reorder GEMMA2 benchmark from nightly build script due to temp failure This has been causing build errors for a while.,2025-03-26T16:49:05Z,,closed,0,0,https://github.com/tensorflow/tensorflow/issues/90067
422,"以下是一个github上的tensorflow下的一个issue, 标题是([XLA:GPU] Clean up `DebugOptions` and turn off autotuning in `dot_algorithms_test`.)， 内容是 ([XLA:GPU] Clean up `DebugOptions` and turn off autotuning in `dot_algorithms_test`. This makes the test run >10x faster without loss of useful coverage.)请根据以上内容标注这个issue,                用一句简短的话描述这个issue类型是bug报告还是其它类型（例如用户提出需求，请教问题等），设计的模型或者主要对象是什么，由于什么问题出现了什么bug，需要什么帮助。你的回答只需要包含这个句子，不需要包含其他内容",rag,copybara-service[bot],[XLA:GPU] Clean up `DebugOptions` and turn off autotuning in `dot_algorithms_test`.,[XLA:GPU] Clean up `DebugOptions` and turn off autotuning in `dot_algorithms_test`. This makes the test run >10x faster without loss of useful coverage.,2025-03-26T15:57:34Z,,closed,0,0,https://github.com/tensorflow/tensorflow/issues/90062
1161,"以下是一个github上的tensorflow下的一个issue, 标题是(Tensorflow_installation_issue)， 内容是 ( Issue type Build/Install  Have you reproduced the bug with TensorFlow Nightly? Yes  Source source  TensorFlow version tf 2.19.0  Custom code Yes  OS platform and distribution _No response_  Mobile device _No response_  Python version _No response_  Bazel version _No response_  GCC/compiler version _No response_  CUDA/cuDNN version _No response_  GPU model and memory _No response_  Current behavior? i expected the dataset to be loaded  ImportError                               Traceback (most recent call last) File ~\anaconda3\Lib\sitepackages\tensorflow\python\pywrap_tensorflow.py:73      72 try: > 73   from tensorflow.python._pywrap_tensorflow_internal import *      74  This try catch logic is because there is no bazel equivalent for py_extension.      75  Externally in opensource we must enable exceptions to load the shared object      76  by exposing the PyInit symbols with pybind. This error will only be      77  caught intern)请根据以上内容标注这个issue,                用一句简短的话描述这个issue类型是bug报告还是其它类型（例如用户提出需求，请教问题等），设计的模型或者主要对象是什么，由于什么问题出现了什么bug，需要什么帮助。你的回答只需要包含这个句子，不需要包含其他内容",yi,Rolexo,Tensorflow_installation_issue, Issue type Build/Install  Have you reproduced the bug with TensorFlow Nightly? Yes  Source source  TensorFlow version tf 2.19.0  Custom code Yes  OS platform and distribution _No response_  Mobile device _No response_  Python version _No response_  Bazel version _No response_  GCC/compiler version _No response_  CUDA/cuDNN version _No response_  GPU model and memory _No response_  Current behavior? i expected the dataset to be loaded  ImportError                               Traceback (most recent call last) File ~\anaconda3\Lib\sitepackages\tensorflow\python\pywrap_tensorflow.py:73      72 try: > 73   from tensorflow.python._pywrap_tensorflow_internal import *      74  This try catch logic is because there is no bazel equivalent for py_extension.      75  Externally in opensource we must enable exceptions to load the shared object      76  by exposing the PyInit symbols with pybind. This error will only be      77  caught intern,2025-03-26T04:08:13Z,stat:awaiting response type:build/install TF 2.18,open,0,2,https://github.com/tensorflow/tensorflow/issues/90025,"Hi  , could you please provide the tensorflow and the compatible version which you are trying to install. Also there are at least 3 possible scenarios: You need to install the MSVC 2019 redistributable Your CPU does not support AVX2 instructions Your CPU/Python is on 32 bits There is a library that is in a different location/not installed on your system that cannot be loaded. Also kindly provide the environment details and the steps followed to install the tensorflow. https://github.com/tensorflow/tensorflow/issues/61887 Also this is a duplicate of https://github.com/tensorflow/tensorflow/issues/19584 Thank you!",Did you reinstall packages? Check if you are in the right env?
648,"以下是一个github上的tensorflow下的一个issue, 标题是(Add a proto matcher library for XLA.)， 内容是 (Add a proto matcher library for XLA. This library defines `EqualsProto(expected)` for matching a proto by equality. It also defines two matcher transformers `Partially()` and `IgnoringRepeatedFieldOrdering()` for making the matcher ignore fields not set in the expected proto and ignore order of elements in repeated fields, respectively. Also use the library in tensorflow/compiler/xla/client/executable_build_options_test..)请根据以上内容标注这个issue,                用一句简短的话描述这个issue类型是bug报告还是其它类型（例如用户提出需求，请教问题等），设计的模型或者主要对象是什么，由于什么问题出现了什么bug，需要什么帮助。你的回答只需要包含这个句子，不需要包含其他内容",transformer,copybara-service[bot],Add a proto matcher library for XLA.,"Add a proto matcher library for XLA. This library defines `EqualsProto(expected)` for matching a proto by equality. It also defines two matcher transformers `Partially()` and `IgnoringRepeatedFieldOrdering()` for making the matcher ignore fields not set in the expected proto and ignore order of elements in repeated fields, respectively. Also use the library in tensorflow/compiler/xla/client/executable_build_options_test..",2025-03-25T23:55:49Z,,closed,0,0,https://github.com/tensorflow/tensorflow/issues/90006
369,"以下是一个github上的tensorflow下的一个issue, 标题是(Run gemma3_1b_flax_call.hlo and gemma3_1b_flax_sample_loop.hlo in CPU/GPU nightly workflows)， 内容是 (Run gemma3_1b_flax_call.hlo and gemma3_1b_flax_sample_loop.hlo in CPU/GPU nightly workflows)请根据以上内容标注这个issue,                用一句简短的话描述这个issue类型是bug报告还是其它类型（例如用户提出需求，请教问题等），设计的模型或者主要对象是什么，由于什么问题出现了什么bug，需要什么帮助。你的回答只需要包含这个句子，不需要包含其他内容",gemma,copybara-service[bot],Run gemma3_1b_flax_call.hlo and gemma3_1b_flax_sample_loop.hlo in CPU/GPU nightly workflows,Run gemma3_1b_flax_call.hlo and gemma3_1b_flax_sample_loop.hlo in CPU/GPU nightly workflows,2025-03-25T17:38:01Z,,closed,0,0,https://github.com/tensorflow/tensorflow/issues/89967
548,"以下是一个github上的tensorflow下的一个issue, 标题是([xla:copy_insertion] Generalize the handling of pipelined Send/Recv to handle)， 内容是 ([xla:copy_insertion] Generalize the handling of pipelined Send/Recv to handle asynchronous operations that produce noncopyable results. FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/tensorflow/tensorflow/pull/89799 from mistersmee:master fe2a4036944d0a3d9f9a16a85581a79ddba11775)请根据以上内容标注这个issue,                用一句简短的话描述这个issue类型是bug报告还是其它类型（例如用户提出需求，请教问题等），设计的模型或者主要对象是什么，由于什么问题出现了什么bug，需要什么帮助。你的回答只需要包含这个句子，不需要包含其他内容",yi,copybara-service[bot],[xla:copy_insertion] Generalize the handling of pipelined Send/Recv to handle,[xla:copy_insertion] Generalize the handling of pipelined Send/Recv to handle asynchronous operations that produce noncopyable results. FUTURE_COPYBARA_INTEGRATE_REVIEW=https://github.com/tensorflow/tensorflow/pull/89799 from mistersmee:master fe2a4036944d0a3d9f9a16a85581a79ddba11775,2025-03-25T15:48:30Z,,open,0,0,https://github.com/tensorflow/tensorflow/issues/89960
935,"以下是一个github上的tensorflow下的一个issue, 标题是(from deepface import DeepFace)， 内容是 ( Issue type Bug  Have you reproduced the bug with TensorFlow Nightly? Yes  Source source  TensorFlow version 2.19  Custom code Yes  OS platform and distribution _No response_  Mobile device _No response_  Python version _No response_  Bazel version _No response_  GCC/compiler version _No response_  CUDA/cuDNN version _No response_  GPU model and memory _No response_  Current behavior? ImportError: DLL load failed while importing _pywrap_tensorflow_internal: A dynamic link library (DLL) initialization routine failed. During handling of the above exception, another exception occurred: unable import DeepFace from deepface how to get rid of this error?  Standalone code to reproduce the issue   Relevant log output )请根据以上内容标注这个issue,                用一句简短的话描述这个issue类型是bug报告还是其它类型（例如用户提出需求，请教问题等），设计的模型或者主要对象是什么，由于什么问题出现了什么bug，需要什么帮助。你的回答只需要包含这个句子，不需要包含其他内容",yi,raghureddy-sripathi,from deepface import DeepFace," Issue type Bug  Have you reproduced the bug with TensorFlow Nightly? Yes  Source source  TensorFlow version 2.19  Custom code Yes  OS platform and distribution _No response_  Mobile device _No response_  Python version _No response_  Bazel version _No response_  GCC/compiler version _No response_  CUDA/cuDNN version _No response_  GPU model and memory _No response_  Current behavior? ImportError: DLL load failed while importing _pywrap_tensorflow_internal: A dynamic link library (DLL) initialization routine failed. During handling of the above exception, another exception occurred: unable import DeepFace from deepface how to get rid of this error?  Standalone code to reproduce the issue   Relevant log output ",2025-03-24T20:40:57Z,type:bug TF 2.18,closed,0,9,https://github.com/tensorflow/tensorflow/issues/89906,"Hi sripathi , could you please provide the tensorflow and the compatible version which you are trying to install. Also there are at least 3 possible scenarios: You need to install the MSVC 2019 redistributable Your CPU does not support AVX2 instructions Your CPU/Python is on 32 bits There is a library that is in a different location/not installed on your system that cannot be loaded. Also kindly provide the environment details and the steps followed to install the tensorflow. https://github.com/tensorflow/tensorflow/issues/61887 Also this is a duplicate of https://github.com/tensorflow/tensorflow/issues/19584 Thank you!",Are you satisfied with the resolution of your issue? Yes No,"> Hi sripathi , could you please provide the tensorflow and the compatible version which you are trying to install. Also there are at least 3 possible scenarios: >  > You need to install the MSVC 2019 redistributable Your CPU does not support AVX2 instructions Your CPU/Python is on 32 bits There is a library that is in a different location/not installed on your system that cannot be loaded. Also kindly provide the environment details and the steps followed to install the tensorflow.  CC(Tensorflow failed build due to ImportError: DLL load failed while importing _pywrap_tensorflow_internal: A dynamic link library (DLL) initialization routine failed.) Also this is a duplicate of  CC(Prebuilt binaries do not work with CPUs that do not have AVX instruction sets.) Thank you! HI   Thank you for response. Actually the thing is that i'm using python 3.11.5 and want to use deepface library but it doesn't work with latest version of python so i'm getting this error every time i'm trying to run. so i tried to download 3.9 version of python it works right now. maybe latest version doesn't have all modules.","If 3.9 works but 3.11 doesn't, then that's a different issue than CC(Prebuilt binaries do not work with CPUs that do not have AVX instruction sets.), sorry for that. Can you please post some samples to show how a simple Python script (could be as simple as `import tensorflow as tf`) fails to execute with 3.11 but fails with 3.9? For both versions, also please post output of `pip list`. And, just to confirm, are you building from source (given ""source"" answer in the form) or installing TF via `pip install`? Can you also list how you are installing TF/packages you use, if it's not `pip install`?","> Deepface is not TF, likely the issue should be opened there. >  > But, for the TF bits, this is a duplicate. Always search for duplicates. Hi  yeah I know but i tried to run this it doesn't work with latest version of python. I thought if i update tensorflow version it might change but I already have latest version. So, instead of  using python 3.11.5 i tried to solve in python 3.9. now the issue is sorted.","Yeah, if the issue is between python 3.9 and python 3.11 we need to sort this soon, since this is the last version of TF that would support 3.9, I think",Are you satisfied with the resolution of your issue? Yes No,"> Yeah, if the issue is between python 3.9 and python 3.11 we need to sort this soon, since this is the last version of TF that would support 3.9, I think I have no idea that latest version of python does'nt support full extent of  tensorflow. is that true?",We cannot support all versions of Python with all versions of TF. So each release of TF one version of Python might be dropped and another added in.
